name,carrier,included_internal_coordinate
Cuileig_Hydro_Scheme,small_hydro,True
Garrogie_Hydro_Scheme,small_hydro,True
Inver_Hydro,small_hydro,True
Loch_An_Laoigh_Hydro,small_hydro,True
Leacann_Hydro,small_hydro,True
Uisge_Dubh_Hydro,small_hydro,True
Ederline_Hydro,small_hydro,True
River_Lochy_Hydro,small_hydro,True
River_Taodail_Hydro,small_hydro,True
Donich_Water_Hydro,small_hydro,True
Glen_Fyne_'Merk'_Hydro,small_hydro,True
Beinn_Eagagach_Hydro,small_hydro,True
Allt_Garbh_hydro,small_hydro,True
Carnoch_Hydro,small_hydro,True
Kilmelfort,small_hydro,True
Dalchonzie,small_hydro,True
Lednock,small_hydro,True
Lubreoch,small_hydro,True
Loch_Ericht,small_hydro,True
Lussa,small_hydro,True
Mullardoch_Tunnel,small_hydro,True
Achanalt,small_hydro,True
Mucomir,small_hydro,True
Lairg,small_hydro,True
Cuaich,small_hydro,True
Innerwick_Hydro,small_hydro,True
Allt_Fionn___resubmission,small_hydro,True
Derrydarroch,small_hydro,True
Cia_Aig_Hydro,small_hydro,True
Ardtalnaig_Hydro_Scheme,small_hydro,True
Invervar_Hydro_,small_hydro,True
Bruar_Hydro_Scheme,small_hydro,True
Garbhaig_Hydro_Scheme,small_hydro,True
Chonais_Hydro,small_hydro,True
Ardtornish_Estate_Upgrade_to_existing,small_hydro,True
Maldie_Burn,small_hydro,True
Black_Rock,small_hydro,True
Ben_Glas,small_hydro,True
Allt_Ladaidh_Hydro,small_hydro,True
Badachro_hydro_scheme_,small_hydro,True
Chaorach_Hydro,small_hydro,True
Grudie,small_hydro,True
Langwell_Estate_hydro_scheme,small_hydro,True
Ghuilbinn_Hydro_Scheme,small_hydro,True
Nevis_Range,small_hydro,True
Abhainn_Gleann_Nam_Fiadh,small_hydro,True
Allt_Cheanna_Mhuir_Hydro,small_hydro,True
Braevallich,small_hydro,True
Keltneyburn_Hydro,small_hydro,True
Ceannacroc_,small_hydro,True
Bruach_Caorainn_Hydro_Scheme,small_hydro,True
Llyn_Celyn_,small_hydro,True
Caban_Coch,small_hydro,True
River_Coiltie_Hydro_Scheme,small_hydro,True
Eas_a_Ghaill,small_hydro,True
River_Pattack_,small_hydro,True
Great_Glen_Scheme,large_hydro,True
Glendoe_Hydro_Scheme,large_hydro,True
Kinlochleven_Hydro_Power_Station,large_hydro,True
Pitlochry,large_hydro,True
Aigas,large_hydro,True
Kilmorack,large_hydro,True
Orrin,large_hydro,True
Tor_Achilty,large_hydro,True
Ceannacroc,large_hydro,True
Invergarry,large_hydro,True
Livishie,large_hydro,True
Cashlie,large_hydro,True
Dolgarrog,large_hydro,True
Lochaber,large_hydro,True
SR_2000_FoW___EMEC,tidal_stream,True
Inner_Sound_Phase_1A_MeyGen,tidal_stream,True
Magallanes_FoW___EMEC,tidal_stream,True
Shetland_Tidal_Array,tidal_stream,True
Wello_Penguin_Device_Billia_Croo___EMEC,shoreline_wave,True
Hayle_Wave_Hub_Test_Site,shoreline_wave,True
embedded_solar_Beauly,embedded_solar,True
embedded_solar_Bramford,embedded_solar,True
embedded_solar_Bramley,embedded_solar,True
embedded_solar_Daines,embedded_solar,True
embedded_solar_Deeside,embedded_solar,True
embedded_solar_Denny/Bonnybridge,embedded_solar,True
embedded_solar_Eccles,embedded_solar,True
embedded_solar_Errochty,embedded_solar,True
embedded_solar_Feckenham,embedded_solar,True
embedded_solar_Harker,embedded_solar,True
embedded_solar_Keadby,embedded_solar,True
embedded_solar_Kemsley,embedded_solar,True
embedded_solar_London,embedded_solar,True
embedded_solar_Lovedean,embedded_solar,True
embedded_solar_Melksham,embedded_solar,True
embedded_solar_Neilston,embedded_solar,True
embedded_solar_Pelham,embedded_solar,True
embedded_solar_Penwortham,embedded_solar,True
embedded_solar_Peterhead,embedded_solar,True
embedded_solar_Ratcliffe,embedded_solar,True
embedded_solar_S.W.Penisula,embedded_solar,True
embedded_solar_Sellindge,embedded_solar,True
embedded_solar_Stella West,embedded_solar,True
embedded_solar_Strathaven,embedded_solar,True
embedded_solar_Sundon/East Claydon,embedded_solar,True
embedded_solar_Th. Marsh/Stocksbridge,embedded_solar,True
embedded_solar_Thornton/Drax/Eggborough,embedded_solar,True
embedded_solar_Torness,embedded_solar,True
embedded_solar_Walpole,embedded_solar,True
embedded_wind_Beauly,embedded_wind,True
embedded_wind_Bramford,embedded_wind,True
embedded_wind_Bramley,embedded_wind,True
embedded_wind_Daines,embedded_wind,True
embedded_wind_Deeside,embedded_wind,True
embedded_wind_Denny/Bonnybridge,embedded_wind,True
embedded_wind_Eccles,embedded_wind,True
embedded_wind_Errochty,embedded_wind,True
embedded_wind_Feckenham,embedded_wind,True
embedded_wind_Harker,embedded_wind,True
embedded_wind_Keadby,embedded_wind,True
embedded_wind_Kemsley,embedded_wind,True
embedded_wind_London,embedded_wind,True
embedded_wind_Lovedean,embedded_wind,True
embedded_wind_Melksham,embedded_wind,True
embedded_wind_Neilston,embedded_wind,True
embedded_wind_Pelham,embedded_wind,True
embedded_wind_Penwortham,embedded_wind,True
embedded_wind_Peterhead,embedded_wind,True
embedded_wind_Ratcliffe,embedded_wind,True
embedded_wind_S.W.Penisula,embedded_wind,True
embedded_wind_Sellindge,embedded_wind,True
embedded_wind_Stella West,embedded_wind,True
embedded_wind_Strathaven,embedded_wind,True
embedded_wind_Sundon/East Claydon,embedded_wind,True
embedded_wind_Th. Marsh/Stocksbridge,embedded_wind,True
embedded_wind_Thornton/Drax/Eggborough,embedded_wind,True
embedded_wind_Torness,embedded_wind,True
embedded_wind_Walpole,embedded_wind,True
Baglan Bay GT,OCGT,True
Sutton Bridge,CCGT,True
Baglan Bay,CCGT,True
Severn Power,CCGT,True
Peterborough,OCGT,True
Glanford Brigg,OCGT,True
Drax - coal units,coal,True
Drax GT,OCGT,True
Blackburn,CCGT,True
Damhead Creek,CCGT,True
Rye House,CCGT,True
Shoreham,CCGT,True
Castleford,CCGT,True
Sandbach,CCGT,True
Thornhill,CCGT,True
West Burton,coal,True
West Burton GT,OCGT,True
West Burton CCGT,CCGT,True
Barkantine Heat & Power *,OCGT,True
London Heat & Power *,OCGT,True
Hartlepool,nuclear,True
Heysham 1,nuclear,True
Heysham 2,nuclear,True
Hinkley Point B,nuclear,True
Hunterston B,nuclear,True
Torness,nuclear,True
Sizewell B,nuclear,True
South Humber Bank,CCGT,True
Langage,CCGT,True
Corby,CCGT,True
Carrington,CCGT,True
Fellside CHP*,CCGT,True
Rocksavage,CCGT,True
Coryton,CCGT,True
Spalding,CCGT,True
Marchwood,CCGT,True
Cowes,oil,True
Didcot GT,oil,True
Little Barford GT,oil,True
Didcot B,CCGT,True
Great Yarmouth,CCGT,True
Little Barford,CCGT,True
Pembroke,CCGT,True
Staythorpe C,CCGT,True
Seabank,CCGT,True
Wilton GT*,CCGT,True
Keadby GT,OCGT,True
Lerwick,oil,True
Thatcham,oil,True
Arnish,oil,True
Barra,oil,True
Bowmore,oil,True
Kirkwall,oil,True
"Loch Carnan, South Uist",oil,True
Stornoway,oil,True
Tiree,oil,True
Burghfield,OCGT,True
Chickerell,OCGT,True
Chippenham,OCGT,True
Peterhead,CCGT,True
Keadby,CCGT,True
Medway,CCGT,True
Pilkington - Greengate *,OCGT,True
Indian Queens,oil,True
Saltend*,CCGT,True
Ratcliffe,coal,True
Grain GT,OCGT,True
Grain (OCGT),oil,True
Ratcliffe GT,oil,True
Taylor's Lane GT,oil,True
Cottam Development Centre,CCGT,True
Enfield,CCGT,True
Grain CHP*,CCGT,True
Killingholme,OCGT,True
Connahs Quay,CCGT,True
VPI Immingham*,CCGT,True
gen_biomass_82,biomass,True
gen_biomass_83,biomass,True
gen_biomass_84,biomass,True
gen_biomass_85,biomass,True
gen_biomass_86,biomass,True
gen_biomass_87,biomass,True
gen_biomass_88,biomass,True
gen_biomass_89,biomass,True
gen_biomass_90,biomass,True
gen_biomass_91,biomass,True
gen_biomass_92,biomass,True
gen_biomass_93,biomass,True
gen_biomass_94,biomass,True
gen_biomass_95,biomass,True
gen_biomass_96,biomass,True
gen_biomass_97,biomass,True
gen_biomass_98,biomass,True
gen_biomass_99,biomass,True
gen_biomass_100,biomass,True
gen_biomass_101,biomass,True
gen_biomass_102,biomass,True
gen_biomass_103,biomass,True
gen_biomass_104,biomass,True
gen_biomass_105,biomass,True
gen_biomass_106,biomass,True
gen_biomass_107,biomass,True
gen_biomass_108,biomass,True
gen_biomass_109,biomass,True
gen_biomass_110,biomass,True
gen_biomass_111,biomass,True
gen_biomass_112,biomass,True
gen_biomass_113,biomass,True
gen_biomass_114,biomass,True
gen_biomass_115,biomass,True
gen_biomass_116,biomass,True
gen_biomass_117,biomass,True
gen_biomass_118,biomass,True
gen_biomass_119,biomass,True
gen_biomass_120,biomass,True
gen_biomass_121,biomass,True
gen_biomass_122,biomass,True
gen_biomass_123,biomass,True
gen_biomass_124,biomass,True
gen_biomass_125,biomass,True
gen_biomass_126,biomass,True
gen_biomass_127,biomass,True
gen_biomass_128,biomass,True
gen_biomass_129,biomass,True
gen_biomass_130,biomass,True
gen_biomass_131,biomass,True
gen_biomass_132,biomass,True
gen_biomass_133,biomass,True
gen_biomass_134,biomass,True
gen_biomass_135,biomass,True
gen_biomass_136,biomass,True
gen_biomass_137,biomass,True
gen_biomass_138,biomass,True
gen_biomass_139,biomass,True
gen_biomass_140,biomass,True
gen_biomass_141,biomass,True
gen_biomass_142,biomass,True
gen_biomass_143,biomass,True
gen_biomass_144,biomass,True
gen_biomass_145,biomass,True
gen_biomass_146,biomass,True
gen_biomass_147,biomass,True
gen_biomass_148,biomass,True
gen_biomass_149,biomass,True
gen_biomass_150,biomass,True
gen_biomass_151,biomass,True
gen_biomass_152,biomass,True
gen_biomass_153,biomass,True
gen_biomass_154,biomass,True
gen_biomass_155,biomass,True
gen_biomass_156,biomass,True
gen_biomass_157,biomass,True
gen_biomass_158,biomass,True
gen_biomass_159,biomass,True
gen_biomass_160,biomass,True
gen_biomass_161,biomass,True
gen_biomass_162,biomass,True
gen_biomass_163,biomass,True
gen_biomass_164,biomass,True
gen_biomass_165,biomass,True
gen_biomass_166,biomass,True
gen_biomass_167,biomass,True
gen_waste_to_energy_168,waste_to_energy,True
gen_waste_to_energy_169,waste_to_energy,True
gen_waste_to_energy_170,waste_to_energy,True
gen_waste_to_energy_171,waste_to_energy,True
gen_waste_to_energy_172,waste_to_energy,True
gen_waste_to_energy_173,waste_to_energy,True
gen_waste_to_energy_174,waste_to_energy,True
gen_waste_to_energy_175,waste_to_energy,True
gen_waste_to_energy_176,waste_to_energy,True
gen_waste_to_energy_177,waste_to_energy,True
gen_waste_to_energy_178,waste_to_energy,True
gen_waste_to_energy_179,waste_to_energy,True
gen_waste_to_energy_180,waste_to_energy,True
gen_waste_to_energy_181,waste_to_energy,True
gen_waste_to_energy_182,waste_to_energy,True
gen_waste_to_energy_183,waste_to_energy,True
gen_waste_to_energy_184,waste_to_energy,True
gen_waste_to_energy_185,waste_to_energy,True
gen_waste_to_energy_186,waste_to_energy,True
gen_waste_to_energy_187,waste_to_energy,True
gen_waste_to_energy_188,waste_to_energy,True
gen_waste_to_energy_189,waste_to_energy,True
gen_waste_to_energy_190,waste_to_energy,True
gen_waste_to_energy_191,waste_to_energy,True
gen_waste_to_energy_192,waste_to_energy,True
gen_waste_to_energy_193,waste_to_energy,True
gen_waste_to_energy_194,waste_to_energy,True
gen_waste_to_energy_195,waste_to_energy,True
gen_waste_to_energy_196,waste_to_energy,True
gen_waste_to_energy_197,waste_to_energy,True
gen_waste_to_energy_198,waste_to_energy,True
gen_waste_to_energy_199,waste_to_energy,True
gen_waste_to_energy_200,waste_to_energy,True
gen_waste_to_energy_201,waste_to_energy,True
gen_waste_to_energy_202,waste_to_energy,True
gen_waste_to_energy_203,waste_to_energy,True
gen_waste_to_energy_204,waste_to_energy,True
gen_waste_to_energy_205,waste_to_energy,True
gen_waste_to_energy_206,waste_to_energy,True
gen_waste_to_energy_207,waste_to_energy,True
gen_waste_to_energy_208,waste_to_energy,True
gen_waste_to_energy_209,waste_to_energy,True
gen_waste_to_energy_210,waste_to_energy,True
gen_waste_to_energy_211,waste_to_energy,True
gen_waste_to_energy_212,waste_to_energy,True
gen_waste_to_energy_213,waste_to_energy,True
gen_waste_to_energy_214,waste_to_energy,True
gen_waste_to_energy_215,waste_to_energy,True
gen_waste_to_energy_216,waste_to_energy,True
gen_waste_to_energy_217,waste_to_energy,True
gen_waste_to_energy_218,waste_to_energy,True
gen_waste_to_energy_219,waste_to_energy,True
gen_waste_to_energy_220,waste_to_energy,True
gen_waste_to_energy_221,waste_to_energy,True
gen_waste_to_energy_222,waste_to_energy,True
gen_waste_to_energy_223,waste_to_energy,True
gen_waste_to_energy_224,waste_to_energy,True
gen_waste_to_energy_225,waste_to_energy,True
gen_waste_to_energy_226,waste_to_energy,True
gen_waste_to_energy_227,waste_to_energy,True
gen_waste_to_energy_228,waste_to_energy,True
gen_waste_to_energy_229,waste_to_energy,True
gen_waste_to_energy_230,waste_to_energy,True
gen_waste_to_energy_231,waste_to_energy,True
gen_waste_to_energy_232,waste_to_energy,True
gen_waste_to_energy_233,waste_to_energy,True
gen_waste_to_energy_234,waste_to_energy,True
gen_waste_to_energy_235,waste_to_energy,True
gen_waste_to_energy_236,waste_to_energy,True
gen_waste_to_energy_237,waste_to_energy,True
gen_waste_to_energy_238,waste_to_energy,True
gen_waste_to_energy_239,waste_to_energy,True
gen_waste_to_energy_240,waste_to_energy,True
gen_waste_to_energy_241,waste_to_energy,True
gen_waste_to_energy_242,waste_to_energy,True
gen_waste_to_energy_243,waste_to_energy,True
gen_waste_to_energy_244,waste_to_energy,True
gen_biogas_245,biogas,True
gen_biogas_246,biogas,True
gen_biogas_247,biogas,True
gen_biogas_248,biogas,True
gen_biogas_249,biogas,True
gen_biogas_250,biogas,True
gen_biogas_251,biogas,True
gen_biogas_252,biogas,True
gen_biogas_253,biogas,True
gen_biogas_254,biogas,True
gen_biogas_255,biogas,True
gen_biogas_256,biogas,True
gen_biogas_257,biogas,True
gen_biogas_258,biogas,True
gen_biogas_259,biogas,True
gen_biogas_260,biogas,True
gen_biogas_261,biogas,True
gen_biogas_262,biogas,True
gen_biogas_263,biogas,True
gen_biogas_264,biogas,True
gen_biogas_265,biogas,True
gen_biogas_266,biogas,True
gen_biogas_267,biogas,True
gen_biogas_268,biogas,True
gen_biogas_269,biogas,True
gen_biogas_270,biogas,True
gen_biogas_271,biogas,True
gen_biogas_272,biogas,True
gen_biogas_273,biogas,True
gen_biogas_274,biogas,True
gen_biogas_275,biogas,True
gen_biogas_276,biogas,True
gen_biogas_277,biogas,True
gen_biogas_278,biogas,True
gen_biogas_279,biogas,True
gen_biogas_280,biogas,True
gen_biogas_281,biogas,True
gen_biogas_282,biogas,True
gen_biogas_283,biogas,True
gen_biogas_284,biogas,True
gen_biogas_285,biogas,True
gen_biogas_286,biogas,True
gen_biogas_287,biogas,True
gen_biogas_288,biogas,True
gen_biogas_289,biogas,True
gen_biogas_290,biogas,True
gen_biogas_291,biogas,True
gen_biogas_292,biogas,True
gen_biogas_293,biogas,True
gen_biogas_294,biogas,True
gen_biogas_295,biogas,True
gen_biogas_296,biogas,True
gen_biogas_297,biogas,True
gen_biogas_298,biogas,True
gen_biogas_299,biogas,True
gen_biogas_300,biogas,True
gen_biogas_301,biogas,True
gen_biogas_302,biogas,True
gen_biogas_303,biogas,True
gen_biogas_304,biogas,True
gen_biogas_305,biogas,True
gen_biogas_306,biogas,True
gen_biogas_307,biogas,True
gen_biogas_308,biogas,True
gen_biogas_309,biogas,True
gen_biogas_310,biogas,True
gen_biogas_311,biogas,True
gen_biogas_312,biogas,True
gen_biogas_313,biogas,True
gen_biogas_314,biogas,True
gen_biogas_315,biogas,True
gen_biogas_316,biogas,True
gen_biogas_317,biogas,True
gen_biogas_318,biogas,True
gen_biogas_319,biogas,True
gen_biogas_320,biogas,True
gen_biogas_321,biogas,True
gen_biogas_322,biogas,True
gen_biogas_323,biogas,True
gen_biogas_324,biogas,True
gen_biogas_325,biogas,True
gen_biogas_326,biogas,True
gen_biogas_327,biogas,True
gen_biogas_328,biogas,True
gen_biogas_329,biogas,True
gen_biogas_330,biogas,True
gen_biogas_331,biogas,True
gen_biogas_332,biogas,True
gen_biogas_333,biogas,True
gen_biogas_334,biogas,True
gen_biogas_335,biogas,True
gen_biogas_336,biogas,True
gen_biogas_337,biogas,True
gen_biogas_338,biogas,True
gen_biogas_339,biogas,True
gen_biogas_340,biogas,True
gen_biogas_341,biogas,True
gen_biogas_342,biogas,True
gen_biogas_343,biogas,True
gen_biogas_344,biogas,True
gen_biogas_345,biogas,True
gen_biogas_346,biogas,True
gen_biogas_347,biogas,True
gen_biogas_348,biogas,True
gen_biogas_349,biogas,True
gen_biogas_350,biogas,True
gen_biogas_351,biogas,True
gen_biogas_352,biogas,True
gen_biogas_353,biogas,True
gen_biogas_354,biogas,True
gen_biogas_355,biogas,True
gen_biogas_356,biogas,True
gen_biogas_357,biogas,True
gen_biogas_358,biogas,True
gen_biogas_359,biogas,True
gen_biogas_360,biogas,True
gen_biogas_361,biogas,True
gen_biogas_362,biogas,True
gen_biogas_363,biogas,True
gen_biogas_364,biogas,True
gen_biogas_365,biogas,True
gen_biogas_366,biogas,True
gen_biogas_367,biogas,True
gen_biogas_368,biogas,True
gen_biogas_369,biogas,True
gen_biogas_370,biogas,True
gen_biogas_371,biogas,True
gen_biogas_372,biogas,True
gen_biogas_373,biogas,True
gen_biogas_374,biogas,True
gen_biogas_375,biogas,True
gen_biogas_376,biogas,True
gen_biogas_377,biogas,True
gen_biogas_378,biogas,True
gen_biogas_379,biogas,True
gen_biogas_380,biogas,True
gen_biogas_381,biogas,True
gen_biogas_382,biogas,True
gen_biogas_383,biogas,True
gen_biogas_384,biogas,True
gen_biogas_385,biogas,True
gen_biogas_386,biogas,True
gen_biogas_387,biogas,True
gen_biogas_388,biogas,True
gen_biogas_389,biogas,True
gen_biogas_390,biogas,True
gen_biogas_391,biogas,True
gen_biogas_392,biogas,True
gen_biogas_393,biogas,True
gen_landfill_gas_394,landfill_gas,True
gen_landfill_gas_395,landfill_gas,True
gen_landfill_gas_396,landfill_gas,True
gen_landfill_gas_397,landfill_gas,True
gen_landfill_gas_398,landfill_gas,True
gen_landfill_gas_399,landfill_gas,True
gen_landfill_gas_400,landfill_gas,True
gen_landfill_gas_401,landfill_gas,True
gen_landfill_gas_402,landfill_gas,True
gen_landfill_gas_403,landfill_gas,True
gen_landfill_gas_404,landfill_gas,True
gen_landfill_gas_405,landfill_gas,True
gen_landfill_gas_406,landfill_gas,True
gen_landfill_gas_407,landfill_gas,True
gen_landfill_gas_408,landfill_gas,True
gen_landfill_gas_409,landfill_gas,True
gen_landfill_gas_410,landfill_gas,True
gen_landfill_gas_411,landfill_gas,True
gen_landfill_gas_412,landfill_gas,True
gen_landfill_gas_413,landfill_gas,True
gen_landfill_gas_414,landfill_gas,True
gen_landfill_gas_415,landfill_gas,True
gen_landfill_gas_416,landfill_gas,True
gen_landfill_gas_417,landfill_gas,True
gen_landfill_gas_418,landfill_gas,True
gen_landfill_gas_419,landfill_gas,True
gen_landfill_gas_420,landfill_gas,True
gen_landfill_gas_421,landfill_gas,True
gen_landfill_gas_422,landfill_gas,True
gen_landfill_gas_423,landfill_gas,True
gen_landfill_gas_424,landfill_gas,True
gen_landfill_gas_425,landfill_gas,True
gen_landfill_gas_426,landfill_gas,True
gen_landfill_gas_427,landfill_gas,True
gen_landfill_gas_428,landfill_gas,True
gen_landfill_gas_429,landfill_gas,True
gen_landfill_gas_430,landfill_gas,True
gen_landfill_gas_431,landfill_gas,True
gen_landfill_gas_432,landfill_gas,True
gen_landfill_gas_433,landfill_gas,True
gen_landfill_gas_434,landfill_gas,True
gen_landfill_gas_435,landfill_gas,True
gen_landfill_gas_436,landfill_gas,True
gen_landfill_gas_437,landfill_gas,True
gen_landfill_gas_438,landfill_gas,True
gen_landfill_gas_439,landfill_gas,True
gen_landfill_gas_440,landfill_gas,True
gen_landfill_gas_441,landfill_gas,True
gen_landfill_gas_442,landfill_gas,True
gen_landfill_gas_443,landfill_gas,True
gen_landfill_gas_444,landfill_gas,True
gen_landfill_gas_445,landfill_gas,True
gen_landfill_gas_446,landfill_gas,True
gen_landfill_gas_447,landfill_gas,True
gen_landfill_gas_448,landfill_gas,True
gen_landfill_gas_449,landfill_gas,True
gen_landfill_gas_450,landfill_gas,True
gen_landfill_gas_451,landfill_gas,True
gen_landfill_gas_452,landfill_gas,True
gen_landfill_gas_453,landfill_gas,True
gen_landfill_gas_454,landfill_gas,True
gen_landfill_gas_455,landfill_gas,True
gen_landfill_gas_456,landfill_gas,True
gen_landfill_gas_457,landfill_gas,True
gen_landfill_gas_458,landfill_gas,True
gen_landfill_gas_459,landfill_gas,True
gen_landfill_gas_460,landfill_gas,True
gen_landfill_gas_461,landfill_gas,True
gen_landfill_gas_462,landfill_gas,True
gen_landfill_gas_463,landfill_gas,True
gen_landfill_gas_464,landfill_gas,True
gen_landfill_gas_465,landfill_gas,True
gen_landfill_gas_466,landfill_gas,True
gen_landfill_gas_467,landfill_gas,True
gen_landfill_gas_468,landfill_gas,True
gen_landfill_gas_469,landfill_gas,True
gen_landfill_gas_470,landfill_gas,True
gen_landfill_gas_471,landfill_gas,True
gen_landfill_gas_472,landfill_gas,True
gen_landfill_gas_473,landfill_gas,True
gen_landfill_gas_474,landfill_gas,True
gen_landfill_gas_475,landfill_gas,True
gen_landfill_gas_476,landfill_gas,True
gen_landfill_gas_477,landfill_gas,True
gen_landfill_gas_478,landfill_gas,True
gen_landfill_gas_479,landfill_gas,True
gen_landfill_gas_480,landfill_gas,True
gen_landfill_gas_481,landfill_gas,True
gen_landfill_gas_482,landfill_gas,True
gen_landfill_gas_483,landfill_gas,True
gen_landfill_gas_484,landfill_gas,True
gen_landfill_gas_485,landfill_gas,True
gen_landfill_gas_486,landfill_gas,True
gen_landfill_gas_487,landfill_gas,True
gen_landfill_gas_488,landfill_gas,True
gen_landfill_gas_489,landfill_gas,True
gen_landfill_gas_490,landfill_gas,True
gen_landfill_gas_491,landfill_gas,True
gen_landfill_gas_492,landfill_gas,True
gen_landfill_gas_493,landfill_gas,True
gen_landfill_gas_494,landfill_gas,True
gen_landfill_gas_495,landfill_gas,True
gen_landfill_gas_496,landfill_gas,True
gen_landfill_gas_497,landfill_gas,True
gen_landfill_gas_498,landfill_gas,True
gen_landfill_gas_499,landfill_gas,True
gen_landfill_gas_500,landfill_gas,True
gen_landfill_gas_501,landfill_gas,True
gen_landfill_gas_502,landfill_gas,True
gen_landfill_gas_503,landfill_gas,True
gen_landfill_gas_504,landfill_gas,True
gen_landfill_gas_505,landfill_gas,True
gen_landfill_gas_506,landfill_gas,True
gen_landfill_gas_507,landfill_gas,True
gen_landfill_gas_508,landfill_gas,True
gen_landfill_gas_509,landfill_gas,True
gen_landfill_gas_510,landfill_gas,True
gen_landfill_gas_511,landfill_gas,True
gen_landfill_gas_512,landfill_gas,True
gen_landfill_gas_513,landfill_gas,True
gen_landfill_gas_514,landfill_gas,True
gen_landfill_gas_515,landfill_gas,True
gen_landfill_gas_516,landfill_gas,True
gen_landfill_gas_517,landfill_gas,True
gen_landfill_gas_518,landfill_gas,True
gen_landfill_gas_519,landfill_gas,True
gen_landfill_gas_520,landfill_gas,True
gen_landfill_gas_521,landfill_gas,True
gen_landfill_gas_522,landfill_gas,True
gen_landfill_gas_523,landfill_gas,True
gen_landfill_gas_524,landfill_gas,True
gen_landfill_gas_525,landfill_gas,True
gen_landfill_gas_526,landfill_gas,True
gen_landfill_gas_527,landfill_gas,True
gen_landfill_gas_528,landfill_gas,True
gen_landfill_gas_529,landfill_gas,True
gen_landfill_gas_530,landfill_gas,True
gen_landfill_gas_531,landfill_gas,True
gen_landfill_gas_532,landfill_gas,True
gen_landfill_gas_533,landfill_gas,True
gen_landfill_gas_534,landfill_gas,True
gen_landfill_gas_535,landfill_gas,True
gen_landfill_gas_536,landfill_gas,True
gen_landfill_gas_537,landfill_gas,True
gen_landfill_gas_538,landfill_gas,True
gen_landfill_gas_539,landfill_gas,True
gen_landfill_gas_540,landfill_gas,True
gen_landfill_gas_541,landfill_gas,True
gen_landfill_gas_542,landfill_gas,True
gen_landfill_gas_543,landfill_gas,True
gen_landfill_gas_544,landfill_gas,True
gen_landfill_gas_545,landfill_gas,True
gen_landfill_gas_546,landfill_gas,True
gen_landfill_gas_547,landfill_gas,True
gen_landfill_gas_548,landfill_gas,True
gen_landfill_gas_549,landfill_gas,True
gen_landfill_gas_550,landfill_gas,True
gen_landfill_gas_551,landfill_gas,True
gen_landfill_gas_552,landfill_gas,True
gen_landfill_gas_553,landfill_gas,True
gen_landfill_gas_554,landfill_gas,True
gen_landfill_gas_555,landfill_gas,True
gen_landfill_gas_556,landfill_gas,True
gen_landfill_gas_557,landfill_gas,True
gen_landfill_gas_558,landfill_gas,True
gen_landfill_gas_559,landfill_gas,True
gen_landfill_gas_560,landfill_gas,True
gen_landfill_gas_561,landfill_gas,True
gen_landfill_gas_562,landfill_gas,True
gen_landfill_gas_563,landfill_gas,True
gen_landfill_gas_564,landfill_gas,True
gen_landfill_gas_565,landfill_gas,True
gen_landfill_gas_566,landfill_gas,True
gen_landfill_gas_567,landfill_gas,True
gen_landfill_gas_568,landfill_gas,True
gen_landfill_gas_569,landfill_gas,True
gen_landfill_gas_570,landfill_gas,True
gen_landfill_gas_571,landfill_gas,True
gen_landfill_gas_572,landfill_gas,True
gen_landfill_gas_573,landfill_gas,True
gen_landfill_gas_574,landfill_gas,True
gen_landfill_gas_575,landfill_gas,True
gen_landfill_gas_576,landfill_gas,True
gen_landfill_gas_577,landfill_gas,True
gen_landfill_gas_578,landfill_gas,True
gen_landfill_gas_579,landfill_gas,True
gen_landfill_gas_580,landfill_gas,True
gen_landfill_gas_581,landfill_gas,True
gen_landfill_gas_582,landfill_gas,True
gen_landfill_gas_583,landfill_gas,True
gen_landfill_gas_584,landfill_gas,True
gen_landfill_gas_585,landfill_gas,True
gen_landfill_gas_586,landfill_gas,True
gen_landfill_gas_587,landfill_gas,True
gen_landfill_gas_588,landfill_gas,True
gen_landfill_gas_589,landfill_gas,True
gen_landfill_gas_590,landfill_gas,True
gen_landfill_gas_591,landfill_gas,True
gen_landfill_gas_592,landfill_gas,True
gen_landfill_gas_593,landfill_gas,True
gen_landfill_gas_594,landfill_gas,True
gen_landfill_gas_595,landfill_gas,True
gen_landfill_gas_596,landfill_gas,True
gen_landfill_gas_597,landfill_gas,True
gen_landfill_gas_598,landfill_gas,True
gen_landfill_gas_599,landfill_gas,True
gen_landfill_gas_600,landfill_gas,True
gen_landfill_gas_601,landfill_gas,True
gen_landfill_gas_602,landfill_gas,True
gen_landfill_gas_603,landfill_gas,True
gen_landfill_gas_604,landfill_gas,True
gen_landfill_gas_605,landfill_gas,True
gen_landfill_gas_606,landfill_gas,True
gen_landfill_gas_607,landfill_gas,True
gen_landfill_gas_608,landfill_gas,True
gen_landfill_gas_609,landfill_gas,True
gen_landfill_gas_610,landfill_gas,True
gen_landfill_gas_611,landfill_gas,True
gen_landfill_gas_612,landfill_gas,True
gen_landfill_gas_613,landfill_gas,True
gen_landfill_gas_614,landfill_gas,True
gen_landfill_gas_615,landfill_gas,True
gen_landfill_gas_616,landfill_gas,True
gen_landfill_gas_617,landfill_gas,True
gen_landfill_gas_618,landfill_gas,True
gen_landfill_gas_619,landfill_gas,True
gen_landfill_gas_620,landfill_gas,True
gen_landfill_gas_621,landfill_gas,True
gen_landfill_gas_622,landfill_gas,True
gen_landfill_gas_623,landfill_gas,True
