bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_TSREP-1,35,DF,-1.62,-3.24
T_AKGLW-2,36,DF,-0.089,-0.178
T_AKGLW-3,36,DF,-0.065,-0.13
T_BPGRD-1,36,DF,-31.235,-62.47
T_CASKD-1,36,DF,-2.24,-4.48
T_CNQPS-1,36,DF,-1.953,-3.906
T_CNQPS-3,36,DF,-4.284,-8.568
T_CNQPS-4,36,DF,-2.268,-4.536
T_COSO-1,36,DF,-0.9410000000000001,-1.8820000000000001
T_CRGHD-1,36,DF,-0.002,-0.004
T_CRYRW-3,36,DF,-0.091,-0.182
T_DIDCB6,36,DF,-0.85,-1.7
T_DINO-3,36,DF,-0.45,-0.9
T_DINO-5,36,DF,-0.65,-1.3
T_FASN-1,36,DF,-0.003,-0.006
T_FASN-2,36,DF,-0.001,-0.002
T_FERGD-1,36,DF,-0.521,-1.042
T_FERGD-2,36,DF,-0.933,-1.866
T_FFES-2,36,DF,-0.021,-0.042
T_FFES-3,36,DF,-0.02,-0.04
T_FOYED-1,36,DF,-0.069,-0.138
T_GRAI-7,36,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,36,DF,-0.001,-0.002
T_GYMRD-E10,36,DF,-0.001,-0.002
T_GYMRD-E11,36,DF,-0.003,-0.006
T_GYMRD-W10,36,DF,-0.001,-0.002
T_GYMRD-W11,36,DF,-0.005,-0.01
T_HEYM2-D,36,DF,-13.828,-27.656
T_HEYM28,36,DF,-2.132,-4.264
T_HRTL-2,36,DF,-1.6680000000000001,-3.3360000000000003
T_HUMRD-1,36,DF,-24.44,-48.88
T_INDQ-1,36,DF,-1.095,-2.19
T_KEAD-1,36,DF,-0.92,-1.84
T_KEADGT-3,36,DF,-0.08,-0.16
T_KILLPG-1,36,DF,-0.382,-0.764
T_KILLPG-2,36,DF,-0.28300000000000003,-0.5660000000000001
T_LAGA-1,36,DF,-0.5,-1.0
T_LNCSW-1,36,DF,-0.525,-1.05
T_MOWEO-1,36,DF,-0.002,-0.004
T_MRWD-1,36,DF,-0.5,-1.0
T_PNYCB-1,36,DF,-0.01,-0.02
T_RCBKO-1,36,DF,-0.2,-0.4
T_ROCK-1,36,DF,-1.5,-3.0
T_SCCL-4,36,DF,-24.66,-49.32
T_SEEL-1,36,DF,-0.167,-0.334
T_SGRWO-3,36,DF,-0.606,-1.212
T_SGRWO-4,36,DF,-0.508,-1.016
T_SGRWO-5,36,DF,-0.912,-1.824
T_SGRWO-6,36,DF,-1.444,-2.888
T_SHBA-2,36,DF,-0.234,-0.468
T_SUTB-1,36,DF,-0.5,-1.0
T_SVRP-10,36,DF,-0.3,-0.6
T_SVRP-20,36,DF,-0.2,-0.4
T_TKNEW-1,36,DF,-2.801,-5.602
T_TKNWW-1,36,DF,-0.002,-0.004
T_TORN-D,36,DF,-24.48,-48.96
T_TSREP-1,36,DF,-1.591,-3.182
T_WBURB-41,36,DF,-0.10400000000000001,-0.20800000000000002
T_WBURB-43,36,DF,-0.132,-0.264
T_AKGLW-2,37,DF,-0.132,-0.264
T_AKGLW-3,37,DF,-0.041,-0.082
T_BPGRD-1,37,DF,-31.043,-62.086
T_CASKD-1,37,DF,-5.41,-10.82
T_CNQPS-1,37,DF,-1.953,-3.906
T_CNQPS-4,37,DF,-2.331,-4.662
T_COSO-1,37,DF,-1.005,-2.01
T_CRGHD-1,37,DF,-0.002,-0.004
T_CRYRW-3,37,DF,-0.093,-0.186
T_DIDCB6,37,DF,-0.8,-1.6
T_DINO-3,37,DF,-0.5,-1.0
T_DINO-5,37,DF,-0.6,-1.2
T_FASN-1,37,DF,-0.003,-0.006
T_FASN-2,37,DF,-0.001,-0.002
T_FERGD-1,37,DF,-0.454,-0.908
T_FERGD-2,37,DF,-0.631,-1.262
T_FFES-3,37,DF,-0.01,-0.02
T_FFES-4,37,DF,-0.8,-1.6
T_FOYED-1,37,DF,-0.069,-0.138
T_GRAI-7,37,DF,-0.3,-0.6
T_GYMRD-16,37,DF,-0.001,-0.002
T_GYMRD-E10,37,DF,-0.001,-0.002
T_GYMRD-E11,37,DF,-0.002,-0.004
T_GYMRD-W10,37,DF,-0.001,-0.002
T_GYMRD-W11,37,DF,-0.005,-0.01
T_HEYM2-D,37,DF,-13.844,-27.688
T_HEYM28,37,DF,-2.144,-4.288
T_HRTL-2,37,DF,-1.6680000000000001,-3.3360000000000003
T_HUMRD-1,37,DF,-24.34,-48.68
T_INDQ-1,37,DF,-1.085,-2.17
T_KEAD-1,37,DF,-0.87,-1.74
T_KEADGT-3,37,DF,-0.08,-0.16
T_KILLPG-1,37,DF,-0.385,-0.77
T_KILLPG-2,37,DF,-0.28700000000000003,-0.5740000000000001
T_LAGA-1,37,DF,-0.5,-1.0
T_LBAR-1G,37,DF,-0.01,-0.02
T_LNCSW-1,37,DF,-0.56,-1.12
T_LNCSW-2,37,DF,-0.603,-1.206
T_MOWEO-1,37,DF,-0.002,-0.004
T_MRWD-1,37,DF,-0.5,-1.0
T_PNYCB-1,37,DF,-0.01,-0.02
T_RCBKO-1,37,DF,-1.339,-2.678
T_RCBKO-2,37,DF,-1.287,-2.574
T_ROCK-1,37,DF,-1.6,-3.2
T_SCCL-4,37,DF,-24.66,-49.32
T_SEEL-1,37,DF,-0.167,-0.334
T_SGRWO-3,37,DF,-0.596,-1.192
T_SGRWO-4,37,DF,-0.502,-1.004
T_SGRWO-5,37,DF,-0.915,-1.83
T_SGRWO-6,37,DF,-1.441,-2.882
T_SHBA-2,37,DF,-0.233,-0.466
T_SUTB-1,37,DF,-0.5,-1.0
T_SVRP-10,37,DF,-0.25,-0.5
T_SVRP-20,37,DF,-0.25,-0.5
T_TKNEW-1,37,DF,-0.402,-0.804
T_TKNWW-1,37,DF,-0.002,-0.004
T_TORN-D,37,DF,-24.388,-48.776
T_TSREP-1,37,DF,-1.561,-3.122
T_WBURB-41,37,DF,-0.062,-0.124
T_WBURB-43,37,DF,-0.077,-0.154
T_AKGLW-2,38,DF,-0.178,-0.356
T_AKGLW-3,38,DF,-0.131,-0.262
T_BPGRD-1,38,DF,-31.07,-62.14
T_CASKD-1,38,DF,-3.39,-6.78
T_CNQPS-1,38,DF,-1.8900000000000001,-3.7800000000000002
T_CNQPS-4,38,DF,-2.268,-4.536
T_COSO-1,38,DF,-0.988,-1.976
T_CRGHD-1,38,DF,-0.002,-0.004
T_CRYRW-3,38,DF,-0.068,-0.136
T_DIDCB6,38,DF,-0.8,-1.6
T_DINO-3,38,DF,-0.5,-1.0
T_DINO-5,38,DF,-0.65,-1.3
T_FASN-1,38,DF,-0.003,-0.006
T_FASN-2,38,DF,-0.001,-0.002
T_FERGD-1,38,DF,-0.551,-1.102
T_FERGD-2,38,DF,-0.777,-1.554
T_FFES-1,38,DF,-0.611,-1.222
T_FFES-3,38,DF,-0.02,-0.04
T_FFES-4,38,DF,-0.8,-1.6
T_FOYED-1,38,DF,-0.085,-0.17
T_GRAI-7,38,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,38,DF,-0.001,-0.002
T_GYMRD-E10,38,DF,-0.001,-0.002
T_GYMRD-E11,38,DF,-0.002,-0.004
T_GYMRD-W11,38,DF,-0.005,-0.01
T_HEYM2-D,38,DF,-13.832,-27.664
T_HEYM28,38,DF,-2.132,-4.264
T_HRTL-2,38,DF,-1.6600000000000001,-3.3200000000000003
T_HUMRD-1,38,DF,-24.22,-48.44
T_INDQ-1,38,DF,-1.055,-2.11
T_KEAD-1,38,DF,-0.87,-1.74
T_KEADGT-3,38,DF,-0.08,-0.16
T_KILLPG-1,38,DF,-0.393,-0.786
T_KILLPG-2,38,DF,-0.294,-0.588
T_LAGA-1,38,DF,-0.5,-1.0
T_LBAR-1G,38,DF,-0.01,-0.02
T_LNCSW-1,38,DF,-0.553,-1.106
T_LNCSW-2,38,DF,-0.605,-1.21
T_MOWEO-1,38,DF,-0.002,-0.004
T_MRWD-1,38,DF,-0.4,-0.8
T_PNYCB-1,38,DF,-0.01,-0.02
T_RCBKO-1,38,DF,-1.298,-2.596
T_RCBKO-2,38,DF,-1.316,-2.632
T_ROCK-1,38,DF,-1.6,-3.2
T_SCCL-4,38,DF,-24.64,-49.28
T_SEEL-1,38,DF,-0.165,-0.33
T_SGRWO-3,38,DF,-0.607,-1.214
T_SGRWO-4,38,DF,-0.498,-0.996
T_SGRWO-5,38,DF,-0.92,-1.84
T_SGRWO-6,38,DF,-1.444,-2.888
T_SHBA-2,38,DF,-0.232,-0.464
T_SHRSW-1,38,DF,-0.318,-0.636
T_SHRSW-2,38,DF,-0.318,-0.636
T_SUTB-1,38,DF,-0.5,-1.0
T_SVRP-10,38,DF,-0.3,-0.6
T_SVRP-20,38,DF,-0.2,-0.4
T_TKNWW-1,38,DF,-0.002,-0.004
T_TORN-D,38,DF,-24.336,-48.672
T_TSREP-1,38,DF,-1.615,-3.23
T_WBURB-41,38,DF,-0.027,-0.054
T_WTMSO-1,38,DF,-0.585,-1.17
T_AKGLW-2,39,DF,-0.192,-0.384
T_AKGLW-3,39,DF,-0.158,-0.316
T_BPGRD-1,39,DF,-30.687,-61.374
T_CASKD-1,39,DF,-1.53,-3.06
T_CNQPS-1,39,DF,-1.953,-3.906
T_CNQPS-4,39,DF,-2.331,-4.662
T_COSO-1,39,DF,-0.925,-1.85
T_CRGHD-1,39,DF,-0.002,-0.004
T_CRYRW-3,39,DF,-0.088,-0.176
T_DIDCB6,39,DF,-0.85,-1.7
T_DINO-3,39,DF,-0.45,-0.9
T_DINO-5,39,DF,-0.65,-1.3
T_FASN-1,39,DF,-0.003,-0.006
T_FASN-2,39,DF,-0.001,-0.002
T_FERGD-1,39,DF,-0.338,-0.676
T_FERGD-2,39,DF,-0.884,-1.768
T_FFES-3,39,DF,-0.01,-0.02
T_FFES-4,39,DF,-0.79,-1.58
T_FOYED-1,39,DF,-0.307,-0.614
T_GRAI-7,39,DF,-0.3,-0.6
T_GYMRD-16,39,DF,-0.001,-0.002
T_GYMRD-E11,39,DF,-0.002,-0.004
T_GYMRD-W11,39,DF,-0.005,-0.01
T_HEYM2-D,39,DF,-13.852,-27.704
T_HEYM28,39,DF,-2.14,-4.28
T_HMGTO-1,39,DF,-0.262,-0.524
T_HOWBO-2,39,DF,-0.8150000000000001,-1.6300000000000001
T_HOWBO-3,39,DF,-0.08600000000000001,-0.17200000000000001
T_HRTL-2,39,DF,-1.6480000000000001,-3.2960000000000003
T_HUMRD-1,39,DF,-23.9,-47.8
T_INDQ-1,39,DF,-1.09,-2.18
T_KEAD-1,39,DF,-0.92,-1.84
T_KEADGT-3,39,DF,-0.08,-0.16
T_KILLPG-1,39,DF,-0.394,-0.788
T_KILLPG-2,39,DF,-0.297,-0.594
T_LAGA-1,39,DF,-0.5,-1.0
T_LARYW-1,39,DF,-0.6900000000000001,-1.3800000000000001
T_LARYW-2,39,DF,-0.615,-1.23
T_LNCSW-1,39,DF,-0.334,-0.668
T_MOWEO-1,39,DF,-0.002,-0.004
T_MRWD-1,39,DF,-0.5,-1.0
T_PNYCB-1,39,DF,-0.015,-0.03
T_RCBKO-1,39,DF,-0.66,-1.32
T_RCBKO-2,39,DF,-0.433,-0.866
T_ROCK-1,39,DF,-1.5,-3.0
T_SCCL-4,39,DF,-24.62,-49.24
T_SEEL-1,39,DF,-0.179,-0.358
T_SGRWO-3,39,DF,-0.605,-1.21
T_SGRWO-4,39,DF,-0.515,-1.03
T_SGRWO-5,39,DF,-0.935,-1.87
T_SGRWO-6,39,DF,-1.468,-2.936
T_SHBA-2,39,DF,-0.231,-0.462
T_SHRSW-1,39,DF,-0.14400000000000002,-0.28800000000000003
T_SHRSW-2,39,DF,-0.387,-0.774
T_SUTB-1,39,DF,-0.5,-1.0
T_SVRP-10,39,DF,-0.25,-0.5
T_SVRP-20,39,DF,-0.2,-0.4
T_TKNEW-1,39,DF,-0.42,-0.84
T_TKNWW-1,39,DF,-0.002,-0.004
T_TORN-D,39,DF,-24.312,-48.624
T_TSREP-1,39,DF,-1.649,-3.298
T_WBURB-41,39,DF,-0.038,-0.076
T_WTMSO-1,39,DF,-1.467,-2.934
T_AKGLW-2,40,DF,-0.192,-0.384
T_AKGLW-3,40,DF,-0.158,-0.316
T_BPGRD-1,40,DF,-30.083,-60.166
T_CASKD-1,40,DF,-0.8200000000000001,-1.6400000000000001
T_CNQPS-1,40,DF,-1.953,-3.906
T_CNQPS-4,40,DF,-2.268,-4.536
T_COSO-1,40,DF,-0.978,-1.956
T_CRGHD-1,40,DF,-0.002,-0.004
T_CRYRW-3,40,DF,-0.084,-0.168
T_DIDCB6,40,DF,-0.8,-1.6
T_DINO-3,40,DF,-0.5,-1.0
T_DINO-5,40,DF,-0.65,-1.3
T_EWHLW-1,40,DF,-0.021,-0.042
T_FASN-1,40,DF,-0.003,-0.006
T_FASN-2,40,DF,-0.001,-0.002
T_FERGD-1,40,DF,-0.248,-0.496
T_FERGD-2,40,DF,-0.743,-1.486
T_FFES-3,40,DF,-0.02,-0.04
T_FOYED-1,40,DF,-0.311,-0.622
T_GRAI-7,40,DF,-0.3,-0.6
T_GYMRD-16,40,DF,-0.001,-0.002
T_GYMRD-E10,40,DF,-0.001,-0.002
T_GYMRD-E11,40,DF,-0.002,-0.004
T_GYMRD-W11,40,DF,-0.006,-0.012
T_HEYM2-D,40,DF,-13.828,-27.656
T_HEYM28,40,DF,-2.176,-4.352
T_HMGTO-1,40,DF,-0.588,-1.176
T_HMGTO-2,40,DF,-0.585,-1.17
T_HOWAO-1,40,DF,-2.21,-4.42
T_HOWBO-2,40,DF,-1.788,-3.576
T_HOWBO-3,40,DF,-0.026000000000000002,-0.052000000000000005
T_HRTL-2,40,DF,-1.6520000000000001,-3.3040000000000003
T_HUMRD-1,40,DF,-23.98,-47.96
T_INDQ-1,40,DF,-1.09,-2.18
T_KEAD-1,40,DF,-0.87,-1.74
T_KEADGT-3,40,DF,-0.08,-0.16
T_KILLPG-1,40,DF,-0.393,-0.786
T_KILLPG-2,40,DF,-0.297,-0.594
T_LAGA-1,40,DF,-0.5,-1.0
T_LARYW-1,40,DF,-0.356,-0.712
T_LARYW-2,40,DF,-0.43,-0.86
T_LARYW-3,40,DF,-0.098,-0.196
T_LARYW-4,40,DF,-0.2,-0.4
T_LBAR-1G,40,DF,-0.01,-0.02
T_MOWEO-1,40,DF,-0.002,-0.004
T_MRWD-1,40,DF,-0.5,-1.0
T_PNYCB-1,40,DF,-0.01,-0.02
T_RCBKO-1,40,DF,-1.182,-2.364
T_RCBKO-2,40,DF,-0.9560000000000001,-1.9120000000000001
T_ROCK-1,40,DF,-1.6,-3.2
T_SCCL-4,40,DF,-24.57,-49.14
T_SEEL-1,40,DF,-0.166,-0.332
T_SGRWO-3,40,DF,-0.598,-1.196
T_SGRWO-4,40,DF,-0.515,-1.03
T_SGRWO-5,40,DF,-0.929,-1.858
T_SGRWO-6,40,DF,-1.46,-2.92
T_SHBA-2,40,DF,-0.233,-0.466
T_SUTB-1,40,DF,-0.4,-0.8
T_SVRP-10,40,DF,-0.25,-0.5
T_SVRP-20,40,DF,-0.2,-0.4
T_TKNEW-1,40,DF,-3.095,-6.19
T_TKNWW-1,40,DF,-0.002,-0.004
T_TORN-D,40,DF,-24.32,-48.64
T_TSREP-1,40,DF,-1.6680000000000001,-3.3360000000000003
T_WBURB-41,40,DF,-0.027,-0.054
T_WTMSO-1,40,DF,-1.441,-2.882
T_AKGLW-3,41,DF,-0.037,-0.074
T_BPGRD-1,41,DF,-30.171,-60.342
T_CASKD-1,41,DF,-0.98,-1.96
T_CNQPS-1,41,DF,-1.953,-3.906
T_CNQPS-4,41,DF,-2.331,-4.662
T_COSO-1,41,DF,-0.91,-1.82
T_CRGHD-1,41,DF,-0.002,-0.004
T_CRYRW-3,41,DF,-0.083,-0.166
T_DIDCB6,41,DF,-0.85,-1.7
T_DINO-3,41,DF,-0.5,-1.0
T_DINO-5,41,DF,-0.65,-1.3
T_DNLWW-1,41,DF,-0.096,-0.192
T_FASN-1,41,DF,-0.003,-0.006
T_FASN-2,41,DF,-0.001,-0.002
T_FERGD-1,41,DF,-0.448,-0.896
T_FERGD-2,41,DF,-0.725,-1.45
T_FFES-3,41,DF,-0.01,-0.02
T_FOYED-1,41,DF,-0.31,-0.62
T_GRAI-7,41,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,41,DF,-0.001,-0.002
T_GYMRD-E10,41,DF,-0.001,-0.002
T_GYMRD-E11,41,DF,-0.002,-0.004
T_GYMRD-W11,41,DF,-0.005,-0.01
T_HEYM2-D,41,DF,-13.884,-27.768
T_HEYM28,41,DF,-2.184,-4.368
T_HMGTO-1,41,DF,-0.5710000000000001,-1.1420000000000001
T_HMGTO-2,41,DF,-0.594,-1.188
T_HOWAO-1,41,DF,-2.51,-5.02
T_HOWBO-1,41,DF,-0.064,-0.128
T_HOWBO-2,41,DF,-1.8900000000000001,-3.7800000000000002
T_HRTL-2,41,DF,-1.6520000000000001,-3.3040000000000003
T_HUMRD-1,41,DF,-23.88,-47.76
T_INDQ-1,41,DF,-1.105,-2.21
T_KEAD-1,41,DF,-0.92,-1.84
T_KEADGT-3,41,DF,-0.08,-0.16
T_KILLPG-1,41,DF,-0.394,-0.788
T_KILLPG-2,41,DF,-0.295,-0.59
T_KTHLW-1,41,DF,-0.01,-0.02
T_LAGA-1,41,DF,-0.4,-0.8
T_MOWEO-1,41,DF,-0.002,-0.004
T_MRWD-1,41,DF,-0.5,-1.0
T_PNYCB-1,41,DF,-0.01,-0.02
T_RCBKO-1,41,DF,-1.207,-2.414
T_RCBKO-2,41,DF,-1.287,-2.574
T_ROCK-1,41,DF,-1.5,-3.0
T_SCCL-4,41,DF,-24.61,-49.22
T_SEEL-1,41,DF,-0.163,-0.326
T_SGRWO-3,41,DF,-0.601,-1.202
T_SGRWO-4,41,DF,-0.506,-1.012
T_SGRWO-5,41,DF,-0.9520000000000001,-1.9040000000000001
T_SGRWO-6,41,DF,-1.453,-2.906
T_SHBA-2,41,DF,-0.234,-0.468
T_SUTB-1,41,DF,-0.4,-0.8
T_SVRP-10,41,DF,-0.3,-0.6
T_SVRP-20,41,DF,-0.25,-0.5
T_TKNEW-1,41,DF,-3.062,-6.124
T_TKNWW-1,41,DF,-0.002,-0.004
T_TORN-D,41,DF,-24.356,-48.712
T_TSREP-1,41,DF,-1.587,-3.174
T_WBURB-41,41,DF,-0.169,-0.338
T_WTMSO-1,41,DF,-1.449,-2.898
T_BPGRD-1,42,DF,-30.398,-60.796
T_CASKD-1,42,DF,-0.22,-0.44
T_CNQPS-1,42,DF,-1.953,-3.906
T_CNQPS-4,42,DF,-2.268,-4.536
T_COSO-1,42,DF,-0.987,-1.974
T_CRGHD-1,42,DF,-0.002,-0.004
T_CRYRW-3,42,DF,-0.059000000000000004,-0.11800000000000001
T_DDGNO-1,42,DF,-0.027,-0.054
T_DDGNO-2,42,DF,-0.20500000000000002,-0.41000000000000003
T_DDGNO-4,42,DF,-0.062,-0.124
T_DIDCB6,42,DF,-0.8,-1.6
T_DINO-3,42,DF,-0.45,-0.9
T_DINO-5,42,DF,-0.65,-1.3
T_DNLWW-1,42,DF,-0.097,-0.194
T_FASN-1,42,DF,-0.003,-0.006
T_FASN-2,42,DF,-0.001,-0.002
T_FERGD-1,42,DF,-0.432,-0.864
T_FERGD-2,42,DF,-0.8250000000000001,-1.6500000000000001
T_FFES-1,42,DF,-0.611,-1.222
T_FFES-3,42,DF,-0.02,-0.04
T_FFES-4,42,DF,-0.81,-1.62
T_FOYED-1,42,DF,-0.314,-0.628
T_GRAI-7,42,DF,-0.3,-0.6
T_GYMRD-16,42,DF,-0.001,-0.002
T_GYMRD-E10,42,DF,-0.001,-0.002
T_GYMRD-E11,42,DF,-0.002,-0.004
T_GYMRD-W10,42,DF,-0.001,-0.002
T_GYMRD-W11,42,DF,-0.005,-0.01
T_HEYM2-D,42,DF,-13.88,-27.76
T_HEYM28,42,DF,-2.18,-4.36
T_HMGTO-1,42,DF,-0.5680000000000001,-1.1360000000000001
T_HMGTO-2,42,DF,-0.588,-1.176
T_HOWAO-1,42,DF,-2.455,-4.91
T_HOWAO-2,42,DF,-1.901,-3.802
T_HOWBO-2,42,DF,-1.379,-2.758
T_HRTL-2,42,DF,-1.6520000000000001,-3.3040000000000003
T_HUMRD-1,42,DF,-24.13,-48.26
T_INDQ-1,42,DF,-1.115,-2.23
T_KEAD-1,42,DF,-0.92,-1.84
T_KEADGT-3,42,DF,-0.08,-0.16
T_KILLPG-1,42,DF,-0.393,-0.786
T_KILLPG-2,42,DF,-0.297,-0.594
T_KTHLW-1,42,DF,-0.009000000000000001,-0.018000000000000002
T_LAGA-1,42,DF,-0.5,-1.0
T_LARYW-3,42,DF,-0.14,-0.28
T_LARYW-4,42,DF,-0.4,-0.8
T_LBAR-1G,42,DF,-0.01,-0.02
T_LNCSW-2,42,DF,-0.01,-0.02
T_MOWEO-1,42,DF,-0.002,-0.004
T_MRWD-1,42,DF,-0.5,-1.0
T_PNYCB-1,42,DF,-0.01,-0.02
T_RCBKO-1,42,DF,-1.256,-2.512
T_RCBKO-2,42,DF,-1.282,-2.564
T_ROCK-1,42,DF,-1.6,-3.2
T_SCCL-4,42,DF,-24.74,-49.48
T_SEEL-1,42,DF,-0.167,-0.334
T_SGRWO-3,42,DF,-0.603,-1.206
T_SGRWO-4,42,DF,-0.516,-1.032
T_SGRWO-5,42,DF,-0.9390000000000001,-1.8780000000000001
T_SGRWO-6,42,DF,-1.433,-2.866
T_SHBA-2,42,DF,-0.232,-0.464
T_SHRSW-1,42,DF,-0.027,-0.054
T_SUTB-1,42,DF,-0.5,-1.0
T_SVRP-10,42,DF,-0.25,-0.5
T_SVRP-20,42,DF,-0.2,-0.4
T_TDBNW-1,42,DF,-0.073,-0.146
T_TKNEW-1,42,DF,-2.854,-5.708
T_TKNWW-1,42,DF,-0.002,-0.004
T_TORN-D,42,DF,-24.38,-48.76
T_TSREP-1,42,DF,-1.566,-3.132
T_WBURB-41,42,DF,-0.182,-0.364
T_WBURB-43,42,DF,-0.031,-0.062
T_WTMSO-1,42,DF,-1.457,-2.914
T_BPGRD-1,43,DF,-30.503,-61.006
T_CASKD-1,43,DF,-0.88,-1.76
T_CNQPS-1,43,DF,-1.953,-3.906
T_CNQPS-4,43,DF,-2.268,-4.536
T_COSO-1,43,DF,-0.989,-1.978
T_CRGHD-1,43,DF,-0.003,-0.006
T_CRYRW-3,43,DF,-0.097,-0.194
T_DDGNO-1,43,DF,-0.076,-0.152
T_DDGNO-2,43,DF,-0.092,-0.184
T_DDGNO-3,43,DF,-0.09,-0.18
T_DDGNO-4,43,DF,-0.10400000000000001,-0.20800000000000002
T_DIDCB6,43,DF,-0.8,-1.6
T_DINO-3,43,DF,-0.5,-1.0
T_DINO-5,43,DF,-0.65,-1.3
T_DNLWW-1,43,DF,-0.098,-0.196
T_FASN-1,43,DF,-0.003,-0.006
T_FASN-2,43,DF,-0.001,-0.002
T_FERGD-1,43,DF,-0.319,-0.638
T_FERGD-2,43,DF,-0.614,-1.228
T_FFES-3,43,DF,-0.01,-0.02
T_FOYE-1,43,DF,-0.3,-0.6
T_FOYED-1,43,DF,-0.34600000000000003,-0.6920000000000001
T_GRAI-7,43,DF,-0.25,-0.5
T_GYMRD-16,43,DF,-0.001,-0.002
T_GYMRD-E11,43,DF,-0.002,-0.004
T_GYMRD-W10,43,DF,-0.001,-0.002
T_GYMRD-W11,43,DF,-0.005,-0.01
T_HEYM2-D,43,DF,-13.92,-27.84
T_HEYM28,43,DF,-2.172,-4.344
T_HMGTO-1,43,DF,-0.465,-0.93
T_HMGTO-2,43,DF,-0.551,-1.102
T_HOWAO-1,43,DF,-1.9020000000000001,-3.8040000000000003
T_HOWAO-2,43,DF,-2.262,-4.524
T_HOWBO-2,43,DF,-0.615,-1.23
T_HRTL-2,43,DF,-1.6560000000000001,-3.3120000000000003
T_HUMRD-1,43,DF,-24.21,-48.42
T_INDQ-1,43,DF,-1.12,-2.24
T_KEAD-1,43,DF,-0.92,-1.84
T_KEADGT-3,43,DF,-0.08,-0.16
T_KILLPG-1,43,DF,-0.393,-0.786
T_KILLPG-2,43,DF,-0.296,-0.592
T_KTHLW-1,43,DF,-0.009000000000000001,-0.018000000000000002
T_LAGA-1,43,DF,-0.5,-1.0
T_LARKS-1,43,DF,-0.07,-0.14
T_LBAR-1G,43,DF,-0.01,-0.02
T_LNCSW-1,43,DF,-0.5640000000000001,-1.1280000000000001
T_LNCSW-2,43,DF,-0.63,-1.26
T_MOWEO-1,43,DF,-0.002,-0.004
T_MRWD-1,43,DF,-0.5,-1.0
T_PNYCB-1,43,DF,-0.01,-0.02
T_RCBKO-1,43,DF,-1.232,-2.464
T_RCBKO-2,43,DF,-1.219,-2.438
T_ROCK-1,43,DF,-1.5,-3.0
T_SCCL-4,43,DF,-24.83,-49.66
T_SEEL-1,43,DF,-0.169,-0.338
T_SGRWO-3,43,DF,-0.591,-1.182
T_SGRWO-4,43,DF,-0.5,-1.0
T_SGRWO-5,43,DF,-0.916,-1.832
T_SGRWO-6,43,DF,-1.413,-2.826
T_SHBA-2,43,DF,-0.233,-0.466
T_SHRSW-1,43,DF,-0.354,-0.708
T_SHRSW-2,43,DF,-0.441,-0.882
T_SUTB-1,43,DF,-0.5,-1.0
T_SVRP-10,43,DF,-0.3,-0.6
T_SVRP-20,43,DF,-0.2,-0.4
T_TDBNW-1,43,DF,-0.062,-0.124
T_TKNEW-1,43,DF,-2.806,-5.612
T_TKNWW-1,43,DF,-0.002,-0.004
T_TORN-D,43,DF,-24.46,-48.92
T_TSREP-1,43,DF,-1.556,-3.112
T_WBURB-41,43,DF,-0.301,-0.602
T_WBURB-43,43,DF,-0.163,-0.326
T_WTMSO-1,43,DF,-1.467,-2.934
T_BPGRD-1,44,DF,-30.105,-60.21
T_CASKD-1,44,DF,-0.54,-1.08
T_CNQPS-1,44,DF,-1.953,-3.906
T_CNQPS-4,44,DF,-2.331,-4.662
T_COSO-1,44,DF,-0.9430000000000001,-1.8860000000000001
T_CRGHD-1,44,DF,-0.002,-0.004
T_CRYRW-3,44,DF,-0.094,-0.188
T_DIDCB6,44,DF,-0.85,-1.7
T_DINO-3,44,DF,-0.5,-1.0
T_DINO-5,44,DF,-0.6,-1.2
T_DNLWW-1,44,DF,-0.012,-0.024
T_EWHLW-1,44,DF,-0.099,-0.198
T_FASN-1,44,DF,-0.003,-0.006
T_FASN-2,44,DF,-0.001,-0.002
T_FERGD-1,44,DF,-0.304,-0.608
T_FERGD-2,44,DF,-0.766,-1.532
T_FFES-1,44,DF,-0.621,-1.242
T_FFES-2,44,DF,-0.021,-0.042
T_FFES-3,44,DF,-0.02,-0.04
T_FFES-4,44,DF,-0.8,-1.6
T_FOYE-1,44,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,44,DF,-0.5,-1.0
T_GRAI-7,44,DF,-0.3,-0.6
T_GYMRD-16,44,DF,-0.001,-0.002
T_GYMRD-E11,44,DF,-0.002,-0.004
T_GYMRD-W11,44,DF,-0.005,-0.01
T_HEYM2-D,44,DF,-13.844,-27.688
T_HEYM28,44,DF,-2.168,-4.336
T_HMGTO-1,44,DF,-0.335,-0.67
T_HMGTO-2,44,DF,-0.44,-0.88
T_HOWAO-2,44,DF,-1.115,-2.23
T_HOWAO-3,44,DF,-0.433,-0.866
T_HRTL-2,44,DF,-1.6800000000000002,-3.3600000000000003
T_HUMRD-1,44,DF,-24.12,-48.24
T_INDQ-1,44,DF,-1.13,-2.26
T_KEAD-1,44,DF,-0.915,-1.83
T_KEADGT-3,44,DF,-0.085,-0.17
T_KILLPG-1,44,DF,-0.398,-0.796
T_KILLPG-2,44,DF,-0.295,-0.59
